Ticker,Quarter_End,Promoter_Group,Dominant_Promoter_Entity,Dominant_Promoter_Shares
KTKBANK,2022-06-30,Independent,,0.0
KTKBANK,2022-09-30,Independent,,0.0
KTKBANK,2022-12-31,Independent,,0.0
KTKBANK,2023-03-31,Independent,,0.0
KTKBANK,2023-06-30,Independent,,0.0
KTKBANK,2023-09-30,Independent,,0.0
KTKBANK,2023-10-26,Independent,,0.0
KTKBANK,2023-12-31,Independent,,0.0
KTKBANK,2024-02-28,Independent,,0.0
KTKBANK,2024-03-31,Independent,,0.0
KTKBANK,2024-06-30,Independent,,0.0
KTKBANK,2024-09-30,Independent,,0.0
KTKBANK,2024-12-31,Independent,,0.0
KTKBANK,2025-03-31,Independent,,0.0
KTKBANK,2025-06-30,Independent,,0.0
KTKBANK,2025-09-30,Independent,,0.0
KTKBANK,2025-12-31,Independent,,0.0
LALPATHLAB,2015-12-19,Independent,ARVIND LAL,26972884.0
LALPATHLAB,2015-12-31,Independent,Arvind  Lal,26972884.0
LALPATHLAB,2016-03-31,Independent,Arvind  Lal,26972884.0
LALPATHLAB,2016-06-30,Independent,Arvind  Lal,26972884.0
LALPATHLAB,2016-09-30,Independent,Arvind  Lal,26972884.0
LALPATHLAB,2016-12-31,Independent,Arvind  Lal,26972884.0
LALPATHLAB,2017-03-31,Independent,Arvind  Lal,26972884.0
LALPATHLAB,2017-06-30,Independent,Arvind  Lal,26972884.0
LALPATHLAB,2017-09-30,Independent,Arvind  Lal,26972884.0
LALPATHLAB,2017-12-31,Independent,Arvind  Lal,26556220.0
LALPATHLAB,2018-03-31,Independent,Arvind  Lal,26556220.0
LALPATHLAB,2018-06-30,Independent,Arvind  Lal,26556220.0
LALPATHLAB,2018-09-30,Independent,Arvind Lal,26556220.0
LALPATHLAB,2018-12-31,Independent,Arvind Lal,26139556.0
LALPATHLAB,2019-03-31,Independent,Arvind Lal,26139556.0
LALPATHLAB,2019-06-30,Independent,Arvind  Lal,26139556.0
LALPATHLAB,2019-09-30,Independent,Arvind  Lal,26139556.0
LALPATHLAB,2019-12-31,Independent,Arvind  Lal,26980443.0
LALPATHLAB,2020-03-31,Independent,Arvind Lal,26980443.0
LALPATHLAB,2020-06-30,Independent,Arvind Lal,26980443.0
LALPATHLAB,2020-09-30,Independent,Arvind  Lal,26415443.0
LALPATHLAB,2020-12-31,Independent,Arvind  Lal,26415443.0
LALPATHLAB,2021-03-31,Independent,Arvind  Lal,26415443.0
LALPATHLAB,2021-06-30,Independent,Arvind  Lal,26415443.0
LALPATHLAB,2021-09-30,Independent,Arvind Lal,26415443.0
LALPATHLAB,2021-12-31,Independent,Arvind  Lal,26415443.0
LALPATHLAB,2022-03-31,Independent,Arvind  Lal,26415443.0
LALPATHLAB,2022-06-30,Independent,Arvind  Lal,26415443.0
LALPATHLAB,2022-09-30,Independent,Arvind Lal,26415443.0
LALPATHLAB,2022-12-31,Independent,Arvind Lal,26415443.0
LALPATHLAB,2023-03-31,Independent,Arvind Lal,26415443.0
LALPATHLAB,2023-06-30,Independent,Arvind Lal,26415443.0
LALPATHLAB,2023-09-30,Independent,Arvind Lal,26115443.0
LALPATHLAB,2023-12-31,Independent,Arvind Lal,26115443.0
LALPATHLAB,2024-03-31,Independent,Arvind  Lal,26115443.0
LALPATHLAB,2024-06-30,Independent,Arvind Lal,26115443.0
LALPATHLAB,2024-09-30,Independent,Arvind Lal,25745443.0
LALPATHLAB,2024-12-31,Independent,Arvind Lal,25745443.0
LALPATHLAB,2025-03-31,Independent,Arvind Lal,25745443.0
LALPATHLAB,2025-06-30,Independent,Arvind  Lal,25745443.0
LALPATHLAB,2025-09-30,Independent,Arvind  Lal,25265443.0
LALPATHLAB,2025-12-22,Independent,Arvind Lal,50530886.0
LALPATHLAB,2025-12-31,Independent,Arvind Lal,50530886.0
LAURUSLABS,2016-12-15,Independent,Satyanarayana Chava,16781704.0
LAURUSLABS,2016-12-31,Independent,Satyanarayana Chava,16781704.0
LAURUSLABS,2017-03-31,Independent,Satyanarayana Chava,16781704.0
LAURUSLABS,2017-06-30,Independent,Satyanarayana Chava,16781704.0
LAURUSLABS,2017-09-30,Independent,Satyanarayana Chava,16781704.0
LAURUSLABS,2017-12-31,Independent,SATYANARAYANA CHAVA,16781704.0
LAURUSLABS,2018-03-31,Independent,SATYANARAYANA CHAVA,16781704.0
LAURUSLABS,2018-06-30,Independent,SATYANARAYANA CHAVA,18356476.0
LAURUSLABS,2018-09-30,Independent,SATYANARAYANA CHAVA,18838804.0
LAURUSLABS,2018-12-31,Independent,SATYANARAYANA  CHAVA,18838804.0
LAURUSLABS,2019-03-31,Independent,SATYANARAYANA CHAVA,18838804.0
LAURUSLABS,2019-06-30,Independent,SATYANARAYANA  CHAVA,18838804.0
LAURUSLABS,2019-09-30,Independent,SATYANARAYANA CHAVA,18838804.0
LAURUSLABS,2019-12-31,Independent,SATYANARAYANA CHAVA,18838804.0
LAURUSLABS,2020-03-31,Independent,SATYANARAYANA  CHAVA,18838804.0
